index,time,lat,lon,x,y,z,m,Day or night,Water or not,Hills or not
28,2021/04/16 22:50:10.863590,18:22:09.3,-97:29:12.2,-2.79977869987488,-10.4146947860718,50.2724418640137,13.8271659776963,,,
29,2021/04/16 22:50:18.739250,17:58:40.1,-97:09:53.9,-3.05700635910034,-10.3422994613647,49.9772338867188,13.7753820586251,,,
30,2021/04/16 22:50:26.614301,17:35:08.6,-96:50:41.3,-3.10370087623596,-10.5511798858643,49.6188011169434,13.7206284869568,0,0,0
31,2021/04/16 22:50:35.263896,17:08:38.0,-96:29:11.2,-3.13266181945801,-10.6453485488892,49.3974227905273,13.6855805701536,,,
32,2021/04/16 22:50:43.142810,16:45:01.8,-96:10:10.2,-3.1345579624176,-10.6307106018066,49.1836814880371,13.6474409837582,,,
33,2021/04/16 22:50:51.016986,16:21:23.5,-95:51:14.4,-3.29607510566711,-10.4927234649658,49.0218009948731,13.6155573294867,0,0.5,0
34,2021/04/16 22:50:59.647502,15:57:43.1,-95:32:23.7,-3.34159350395203,-10.2872638702393,48.7376556396484,13.5582360704352,,,
35,2021/04/16 22:51:07.522356,15:34:00.7,-95:13:37.9,-3.36508011817932,-10.365626335144,48.5795936584473,13.5335187086929,,,
36,2021/04/16 22:51:15.392873,15:10:16.4,-94:54:56.9,-3.52414202690125,-10.3308572769165,48.5755310058594,13.5334850543737,0,0.5,0
37,2021/04/16 22:51:24.026115,14:43:31.9,-94:34:01.4,-3.67248821258545,-10.4373931884766,48.3818054199219,13.5052114162931,,,
38,2021/04/16 22:51:31.903284,14:22:42.3,-94:17:48.8,-3.8603835105896,-10.4189596176147,47.8363265991211,13.4105126957082,,,
39,2021/04/16 22:51:39.777310,13:58:52.6,-93:59:21.4,-4.07094144821167,-10.4098081588745,47.6674041748047,13.3832978416251,0,1,0
40,2021/04/16 22:51:48.402520,13:32:02.1,-93:38:40.6,-4.0988883972168,-10.4660329818726,47.3768768310547,13.3343397955434,,,
41,2021/04/16 22:51:56.276564,13:08:08.8,-93:20:22.1,-4.28071594238281,-10.2547817230225,47.0425071716309,13.2694884608107,,,
42,2021/04/16 22:52:04.154244,12:44:13.9,-93:02:07.5,-4.28190422058106,-10.2682123184204,46.7753982543945,13.2224228045228,0,1,0
43,2021/04/16 22:52:12.788698,12:20:17.5,-92:43:56.7,-4.25845241546631,-10.2958812713623,46.4535827636719,13.1656801676584,,,
44,2021/04/16 22:52:20.666242,11:56:19.7,-92:25:49.6,-4.36885166168213,-10.2989721298218,46.1122055053711,13.1066011606635,,,
45,2021/04/16 22:52:28.547982,11:32:20.4,-92:07:46.2,-4.36495923995972,-10.2407217025757,45.8159484863281,13.0511327111576,0,1,0
46,2021/04/16 22:52:37.163888,11:05:19.6,-91:47:31.4,-4.33642101287842,-10.3351535797119,45.5070686340332,12.9990398548864,,,
47,2021/04/16 22:52:45.040357,10:41:17.4,-91:29:35.0,-4.34566402435303,-10.2915534973145,45.1526489257813,12.9337110268518,,,
48,2021/04/16 22:52:52.914067,10:20:14.6,-91:13:55.9,-4.36696577072144,-10.3747158050537,44.8369026184082,12.88066923132,0,1,0
49,2021/04/16 22:53:01.561052,9:53:09.5,-90:53:51.8,-4.45530843734741,-10.3781585693359,44.5647506713867,12.8333216900669,,,
50,2021/04/16 22:53:09.463794,9:29:03.8,-90:36:04.6,-4.53285837173462,-10.1938800811768,44.0386085510254,12.7319077787439,,,
51,2021/04/16 22:53:17.336351,9:04:57.0,-90:18:20.2,-4.73285341262817,-10.1350603103638,43.7585601806641,12.6825082900031,0,1,0
52,2021/04/16 22:53:25.962196,8:40:49.1,-90:00:38.5,-4.79008960723877,-10.1291351318359,43.5951805114746,12.6537472706328,,,
53,2021/04/16 22:53:33.836607,8:16:40.3,-89:42:59.3,-4.91342735290527,-9.97584533691406,43.1756782531738,12.5735365706257,,,
54,2021/04/16 22:53:41.734536,7:52:30.4,-89:25:22.6,-5.09480619430542,-10.0385122299194,43.0099296569824,12.5498443434954,0,1,0
55,2021/04/16 22:53:50.341889,7:25:18.3,-89:05:36.5,-5.2521014213562,-9.94669532775879,42.5930938720703,12.4734218490114,,,
56,2021/04/16 22:53:58.213154,7:01:06.7,-88:48:04.4,-5.44808769226074,-9.81643199920654,42.4403991699219,12.4445145609521,,,
57,2021/04/16 22:54:06.088716,6:36:54.2,-88:30:34.5,-5.44499492645264,-9.77639293670654,42.2730598449707,12.4121572955856,0,1,0
58,2021/04/16 22:54:14.721914,6:12:41.0,-88:13:06.5,-5.50595092773438,-9.79885768890381,41.8387603759766,12.3350378611976,,,
59,2021/04/16 22:54:22.592302,5:48:27.1,-87:55:40.2,-5.44265794754028,-9.84702873229981,41.6175193786621,12.2950128935545,,,
60,2021/04/16 22:54:30.463753,5:24:12.6,-87:38:15.7,-5.47663640975952,-9.90578365325928,41.0896263122559,12.2014051204117,0,1,0
61,2021/04/16 22:54:39.110754,4:56:55.5,-87:18:42.4,-5.55766487121582,-9.92445659637451,40.8687438964844,12.1635855537965,,,
62,2021/04/16 22:54:46.981933,4:35:41.7,-87:03:31.2,-5.46536207199097,-9.9636116027832,40.4972839355469,12.0945624656605,,,
63,2021/04/16 22:54:54.857397,4:11:25.5,-86:46:11.0,-5.60247611999512,-10.0206699371338,40.3992042541504,12.082526674765,0,1,0
64,2021/04/16 22:55:03.494577,3:44:06.7,-86:26:42.2,-5.37988138198853,-9.96151733398438,39.5027694702148,11.9081970383715,,,
65,2021/04/16 22:55:11.368128,3:19:49.6,-86:09:24.4,-5.4213285446167,-9.94102764129639,39.3766059875488,11.8848521637249,,,
66,2021/04/16 22:55:19.243421,2:55:32.1,-85:52:07.7,-5.46499919891357,-9.95188808441162,39.0278167724609,11.82161311007,0,1,0
67,2021/04/16 22:55:27.878477,2:31:14.3,-85:34:51.7,-5.47911930084229,-10.0408563613892,39.0954284667969,11.83879806122,,,
68,2021/04/16 22:55:35.753792,2:06:56.2,-85:17:36.5,-5.67531728744507,-10.0351076126099,38.8364028930664,11.7955618682264,,,
69,2021/04/16 22:55:43.631691,1:42:37.9,-85:00:21.9,-5.73309421539307,-9.95272731781006,38.525089263916,11.7351891931719,0,1,0
70,2021/04/16 22:55:52.257054,1:15:17.1,-84:40:58.6,-5.76325654983521,-10.016206741333,38.1265869140625,11.6647394674276,,,
71,2021/04/16 22:56:00.134099,0:50:58.4,-84:23:44.9,-5.62529945373535,-9.7645845413208,37.6657104492187,11.5622256404967,,,
72,2021/04/16 22:56:08.012781,0:26:39.7,-84:06:31.5,-5.65944528579712,-9.8375358581543,37.3638572692871,11.5100460740135,0,1,0
73,2021/04/16 22:56:16.637331,0:02:21.0,-83:49:18.2,-5.52332305908203,-9.76273632049561,37.0316352844238,11.4399137734474,,,
74,2021/04/16 22:56:24.511164,-0:21:57.8,-83:32:05.0,-5.6401948928833,-9.85730648040772,36.7324562072754,11.391549160384,,,
75,2021/04/16 22:56:32.386934,-0:46:16.4,-83:14:51.7,-5.65497636795044,-9.65061664581299,35.9432983398437,11.2320770874248,0,1,0
76,2021/04/16 22:56:41.020749,-1:13:37.3,-82:55:28.9,-5.6858696937561,-9.57651042938232,35.7462425231934,11.1917682942556,,,
77,2021/04/16 22:56:48.896804,-1:34:53.4,-82:40:24.2,-5.68222093582153,-9.61270236968994,35.3520584106445,11.1184437989945,,,
78,2021/04/16 22:56:56.772010,-1:59:11.7,-82:23:09.9,-5.52314758300781,-9.46347332000732,34.999813079834,11.0385682012457,0,1,0
79,2021/04/16 22:57:05.401915,-2:26:31.9,-82:03:45.7,-5.47410678863525,-9.45539951324463,34.6333808898926,10.9664029912641,,,
80,2021/04/16 22:57:13.283661,-2:50:49.5,-81:46:30.1,-5.61832141876221,-9.40726947784424,34.4816932678223,10.9391945984262,,,
81,2021/04/16 22:57:21.159011,-3:15:06.8,-81:29:13.7,-5.65915632247925,-9.27253723144531,33.8769912719727,10.8169616151957,0,0.5,0
82,2021/04/16 22:57:29.781363,-3:39:23.8,-81:11:56.3,-5.63516759872437,-9.22251319885254,33.5805397033691,10.7562430232998,,,
83,2021/04/16 22:57:37.656459,-4:03:40.3,-80:54:38.0,-5.53505754470825,-9.02643775939941,33.523494720459,10.7316272113435,,,
84,2021/04/16 22:57:45.533503,-4:27:56.3,-80:37:18.4,-5.57266569137573,-9.07008361816406,33.2658004760742,10.685106075219,0,0.5,0
85,2021/04/16 22:57:54.197146,-4:55:13.7,-80:17:47.5,-5.62024688720703,-8.87337303161621,32.9576377868652,10.6163324006185,,,
86,2021/04/16 22:58:02.082045,-5:19:28.5,-80:00:25.1,-5.55972337722778,-8.81336498260498,32.7511024475098,10.5708605106351,,,
87,2021/04/16 22:58:09.976555,-5:40:41.0,-79:45:11.8,-5.71117305755615,-8.89852428436279,32.8478507995605,10.5993073425491,0,0,0
88,2021/04/16 22:58:18.613032,-6:07:56.3,-79:25:35.7,-5.55215120315552,-8.86231136322022,32.4971389770508,10.5235480189805,,,
89,2021/04/16 22:58:26.486126,-6:32:09.1,-79:08:08.5,-5.558678150177,-8.91497993469238,31.9117984771729,10.4119274277055,,,
90,2021/04/16 22:58:34.373660,-6:56:21.2,-78:50:39.3,-5.46014213562012,-8.90853786468506,31.6473999023437,10.3562670458116,0,0,0
91,2021/04/16 22:58:42.989214,-7:20:32.4,-78:33:08.2,-5.40575361251831,-8.90262985229492,31.3078441619873,10.2872059591812,,,
92,2021/04/16 22:58:50.863517,-7:44:42.8,-78:15:35.0,-5.36434745788574,-8.71746158599854,31.0117530822754,10.2169243230159,,,
93,2021/04/16 22:58:58.739893,-8:08:52.3,-77:57:59.5,-5.51656341552734,-8.66830253601074,30.8480548858643,10.1870604567753,0,0,0
94,2021/04/16 22:59:07.378522,-8:36:01.8,-77:38:09.3,-5.48173379898071,-8.65325832366943,30.5462741851807,10.1251055064928,,,
95,2021/04/16 22:59:15.252926,-9:00:09.1,-77:20:28.6,-5.53566884994507,-8.73605060577393,30.3727359771729,10.0972684850791,,,
96,2021/04/16 22:59:23.123811,-9:24:15.4,-77:02:45.4,-5.60858821868897,-8.64331245422363,29.99485206604,10.0194762511108,0,0,0
97,2021/04/16 22:59:31.761254,-9:48:20.6,-76:44:59.4,-5.57678127288818,-8.36183452606201,29.6659812927246,9.93656921109767,,,
98,2021/04/16 22:59:39.635269,-10:12:24.6,-76:27:10.6,-5.48129367828369,-8.28948020935059,29.2911891937256,9.85364798068657,,,
99,2021/04/16 22:59:47.510742,-10:36:27.3,-76:09:18.7,-5.45075798034668,-8.31031608581543,29.148099899292,9.82489796956058,0,0,0
100,2021/04/16 22:59:56.151667,-11:03:28.9,-75:49:09.2,-5.41969776153564,-8.24707317352295,28.6774101257324,9.72511714699185,,,
101,2021/04/16 23:00:04.027598,-11:27:29.0,-75:31:10.6,-5.40335035324097,-8.2927942276001,28.5046768188477,9.69223607911833,,,
102,2021/04/16 23:00:11.903388,-11:48:27.8,-75:15:24.0,-5.35502243041992,-8.28433895111084,28.2190551757812,9.63203135925509,0,0,0
103,2021/04/16 23:00:20.522257,-12:15:24.8,-74:55:03.1,-5.40514278411865,-8.18616104125977,28.0041885375977,9.58452141338466,,,
104,2021/04/16 23:00:28.395344,-12:39:20.5,-74:36:53.9,-5.41377592086792,-8.15342807769775,27.91845703125,9.56548515099715,,,
105,2021/04/16 23:00:36.275637,-13:03:14.6,-74:18:41.0,-5.41816854476929,-8.07044696807861,27.6971435546875,9.51565443268985,0,0,0
106,2021/04/16 23:00:44.912482,-13:27:07.2,-74:00:24.2,-5.35223722457886,-8.13924598693848,27.1751308441162,9.41054161018213,,,
107,2021/04/16 23:00:52.793103,-13:50:58.1,-73:42:03.3,-5.24730682373047,-7.89119577407837,26.9079036712646,9.33640671885743,,,
108,2021/04/16 23:01:00.670411,-14:14:47.3,-73:23:38.3,-5.18889284133911,-7.76555585861206,26.6650142669678,9.27640936851694,0.5,0,0.5
109,2021/04/16 23:01:09.298607,-14:41:33.0,-73:02:49.9,-5.13711166381836,-7.64745473861694,26.2283401489258,9.17675015926554,,,
110,2021/04/16 23:01:17.173792,-15:05:18.4,-72:44:15.6,-4.94978094100952,-7.59479284286499,25.9596366882324,9.1101040877342,,,
111,2021/04/16 23:01:25.047899,-15:29:01.9,-72:25:36.7,-4.86913108825684,-7.54655885696411,25.9166164398193,9.09500186756662,1,0,0.5
112,2021/04/16 23:01:33.672055,-15:52:43.5,-72:06:52.9,-4.89675331115723,-7.73167896270752,25.7623462677002,9.07531666804573,,,
113,2021/04/16 23:01:41.545883,-16:16:23.0,-71:48:04.4,-4.88635540008545,-7.81737756729126,25.3569488525391,8.9957293163282,,,
114,2021/04/16 23:01:49.422147,-16:40:00.5,-71:29:10.8,-4.71930646896362,-7.75337839126587,25.157283782959,8.9431630415432,1,0,0.5
115,2021/04/16 23:01:58.060982,-17:06:32.6,-71:07:49.4,-4.68205690383911,-7.7287769317627,24.9399604797363,8.89447655614156,,,
116,2021/04/16 23:02:05.934296,-17:27:09.0,-70:51:08.1,-4.72411251068115,-7.67996311187744,24.7945041656494,8.86237751943648,,,
117,2021/04/16 23:02:13.811582,-17:50:39.9,-70:31:58.6,-4.6440896987915,-7.52972316741943,24.6364097595215,8.81609050750918,1,0,0.5
118,2021/04/16 23:02:22.441691,-18:17:04.3,-70:10:18.8,-4.59550762176514,-7.50440359115601,24.2833290100098,8.73776174852153,,,
119,2021/04/16 23:02:30.316843,-18:40:30.3,-69:50:57.3,-4.5924072265625,-7.39935874938965,24.0851078033447,8.68866773074498,,,
120,2021/04/16 23:02:38.195631,-19:03:53.7,-69:31:29.8,-4.40989828109741,-7.42442226409912,23.7375202178955,8.60892850846095,1,0,0
121,2021/04/16 23:02:46.828607,-19:27:14.6,-69:11:56.3,-4.30687713623047,-7.38729095458984,23.3944358825684,8.52894807633711,,,
122,2021/04/16 23:02:54.703521,-19:50:33.0,-68:52:16.6,-4.36161279678345,-7.47432327270508,23.2429656982422,8.50460939856304,,,
123,2021/04/16 23:03:02.582276,-20:13:48.7,-68:32:30.6,-4.31599378585815,-7.44892406463623,22.9550628662109,8.43923998715537,1,0,0
124,2021/04/16 23:03:11.343304,-20:39:55.6,-68:10:08.5,-4.18976974487305,-7.39078855514526,22.8302841186523,8.40328574651529,,,
125,2021/04/16 23:03:19.221433,-21:03:05.4,-67:50:08.4,-4.25225400924683,-7.21124601364136,22.3957672119141,8.29935700364911,,,
126,2021/04/16 23:03:27.092432,-21:26:12.3,-67:30:01.5,-4.06323528289795,-7.03242921829224,22.3029079437256,8.25914330972075,1,0,0
127,2021/04/16 23:03:35.715683,-21:49:16.3,-67:09:47.5,-3.99035215377808,-7.00634765625,22.1529769897461,8.22174580688864,,,
128,2021/04/16 23:03:43.591106,-22:12:17.3,-66:49:26.4,-4.03084278106689,-6.95026922225952,22.0440692901611,8.1956695688251,,,
129,2021/04/16 23:03:51.466157,-22:35:15.2,-66:28:58.0,-3.99589896202087,-6.79238176345825,21.5424690246582,8.07319099997719,1,0,0
130,2021/04/16 23:04:00.092077,-23:01:01.5,-66:05:47.0,-3.92235994338989,-6.50423288345337,21.4386787414551,8.02754514876178,,,
131,2021/04/16 23:04:07.966778,-23:21:01.4,-65:47:38.4,-3.90610885620117,-6.51500654220581,21.2227954864502,7.9796882901443,,,
132,2021/04/16 23:04:15.842714,-23:43:49.5,-65:26:46.9,-4.09713220596314,-6.57106065750122,20.9470977783203,7.93036561841286,1,0,0
133,2021/04/16 23:04:24.481880,-24:09:24.6,-65:03:09.5,-4.07696104049683,-6.48385095596314,20.9465618133545,7.92333211376019,,,
134,2021/04/16 23:04:32.356931,-24:32:05.4,-64:42:00.8,-3.92823314666748,-6.58925580978394,20.4802989959717,7.82043706250967,,,
135,2021/04/16 23:04:40.234816,-24:54:42.6,-64:20:43.8,-3.83539581298828,-6.51005125045776,20.1970520019531,7.74737719305758,1,0,0
136,2021/04/16 23:04:48.863819,-25:17:16.1,-63:59:18.2,-3.77838540077209,-6.31668090820313,19.9255714416504,7.66992853904365,,,
137,2021/04/16 23:04:56.736332,-25:39:45.9,-63:37:43.9,-3.58918261528015,-6.20332193374634,19.6455497741699,7.59037945190781,,,
138,2021/04/16 23:05:04.612752,-26:02:11.9,-63:16:00.7,-3.70449113845825,-6.3394832611084,19.3145084381104,7.53002799368218,1,0,0
139,2021/04/16 23:05:13.242290,-26:27:21.4,-62:51:23.7,-3.65121030807495,-6.35552310943604,19.3063087463379,7.52705822216582,,,
140,2021/04/16 23:05:21.116236,-26:49:38.9,-62:29:21.0,-3.5179660320282,-6.30705833435059,19.1002101898193,7.47083845944865,,,
141,2021/04/16 23:05:28.992773,-27:09:05.9,-62:09:55.8,-3.40301537513733,-6.33653736114502,19.0968284606934,7.46754017137823,1,0,0
142,2021/04/16 23:05:37.627533,-27:34:01.5,-61:44:46.9,-3.18228101730347,-6.41719007492065,18.7236843109131,7.37961026372334,,,
143,2021/04/16 23:05:45.501929,-27:56:06.4,-61:22:15.2,-3.10950565338135,-6.25513505935669,18.53737449646,7.32128642301591,,,
144,2021/04/16 23:05:53.379484,-28:18:06.8,-60:59:33.5,-3.05751776695251,-6.26591634750366,18.2693042755127,7.25823148316173,1,0,0
145,2021/04/16 23:06:02.022186,-28:42:47.0,-60:33:49.3,-3.05735468864441,-6.20664262771606,18.1602001190186,7.22827550709783,,,
146,2021/04/16 23:06:09.927431,-29:01:54.1,-60:13:39.1,-2.86314988136292,-6.11560153961182,17.6379261016846,7.09194780187707,,,
147,2021/04/16 23:06:17.804415,-29:23:40.8,-59:50:26.1,-2.77650499343872,-6.11566257476807,17.4221897125244,7.0381791620254,1,0,0
148,2021/04/16 23:06:26.430183,-29:48:05.0,-59:24:06.0,-2.71186995506287,-6.13247537612915,17.2258358001709,6.99108328538511,,,
149,2021/04/16 23:06:34.303641,-30:09:41.3,-59:00:29.8,-2.57796573638916,-6.11881494522095,17.027982711792,6.93849518282123,,,
150,2021/04/16 23:06:42.172550,-30:31:12.6,-58:36:42.4,-2.37871146202087,-6.15934133529663,16.6764659881592,6.8519966599168,1,0,0
151,2021/04/16 23:06:50.841803,-30:52:38.7,-58:12:43.5,-2.20817875862122,-6.0853705406189,16.5621147155762,6.81280338592307,,,
152,2021/04/16 23:06:58.715057,-31:13:59.6,-57:48:33.0,-2.13136672973633,-5.98575258255005,16.4299602508545,6.77019504321243,,,
153,2021/04/16 23:07:06.593101,-31:35:15.1,-57:24:10.6,-2.0334141254425,-6.01898908615112,16.2251167297363,6.72112892856682,1,0,0
154,2021/04/16 23:07:15.225535,-31:59:03.4,-56:56:31.0,-2.00960040092468,-6.02298450469971,16.2985897064209,6.73836211388588,,,
155,2021/04/16 23:07:23.091886,-32:20:07.1,-56:31:42.8,-2.00851607322693,-5.92937088012695,16.1182518005371,6.68680567341594,,,
156,2021/04/16 23:07:30.964588,-32:38:28.1,-56:09:50.4,-2.0320770740509,-5.79160404205322,15.8038864135742,6.59953195630995,1,0,0
157,2021/04/16 23:07:39.611671,-33:01:57.1,-55:41:28.7,-1.83411049842834,-6.02917861938477,15.8327703475952,6.62208376142202,,,
158,2021/04/16 23:07:47.487396,-33:22:43.2,-55:16:02.4,-1.82965362071991,-5.89452838897705,15.4545831680298,6.51819155024762,,,
159,2021/04/16 23:07:55.361604,-33:43:23.2,-54:50:23.0,-1.88379657268524,-5.78643131256104,15.2998189926147,6.47219633298969,1,0,0
160,2021/04/16 23:08:03.989294,-34:03:56.9,-54:24:30.2,-1.81405246257782,-5.87607526779175,15.105299949646,6.43114001474668,,,
161,2021/04/16 23:08:11.872279,-34:24:24.3,-53:58:23.9,-1.79347372055054,-5.76128053665161,14.9409008026123,6.37955240192962,,,
162,2021/04/16 23:08:19.746704,-34:44:45.2,-53:32:03.8,-1.82015156745911,-5.64129638671875,15.019549369812,6.38842340770854,1,0.5,0
163,2021/04/16 23:08:28.372539,-35:07:30.6,-53:02:09.5,-1.66456413269043,-5.75645589828491,15.1031551361084,6.41517276811197,,,
164,2021/04/16 23:08:36.247916,-35:27:37.2,-52:35:19.5,-1.56898760795593,-5.85326957702637,15.0002574920654,6.39663080870713,,,
165,2021/04/16 23:08:44.127050,-35:47:36.8,-52:08:15.1,-1.41861987113953,-5.74012470245361,14.8977651596069,6.35707703496051,1,1,0
166,2021/04/16 23:08:52.775030,-36:07:29.3,-51:40:56.0,-1.38487589359283,-5.69344186782837,14.8178186416626,6.3322018885807,,,
167,2021/04/16 23:09:00.645459,-36:27:14.6,-51:13:22.1,-1.41427171230316,-5.51846075057983,14.2523374557495,6.17610204164062,,,
168,2021/04/16 23:09:08.521611,-36:46:52.5,-50:45:33.0,-1.10351014137268,-5.56454086303711,14.0802154541016,6.13077981152338,1,1,0
169,2021/04/16 23:09:17.170442,-37:08:48.7,-50:13:57.1,-1.23450994491577,-5.73682451248169,13.9573001861572,6.1201821785803,,,
170,2021/04/16 23:09:25.043997,-37:28:10.4,-49:45:35.3,-1.15149116516113,-5.81001996994019,13.9443225860596,6.12271737318077,,,
171,2021/04/16 23:09:32.921111,-37:45:00.4,-49:20:33.4,-1.20578753948212,-5.6184663772583,13.8072385787964,6.07011201881446,1,1,0
172,2021/04/16 23:09:41.554547,-38:06:30.0,-48:48:04.4,-1.0079391002655,-5.63227272033691,13.7346382141113,6.0493952367615,,,
173,2021/04/16 23:09:49.429145,-38:25:27.7,-48:18:54.8,-0.850810289382935,-5.65962934494019,13.4912509918213,5.98858139223052,,,
174,2021/04/16 23:09:57.306762,-38:44:16.9,-47:49:28.8,-0.779325842857361,-5.55645084381104,13.2016582489014,5.90369657526258,1,1,0
175,2021/04/16 23:10:05.937513,-39:02:57.7,-47:19:46.3,-0.698270857334137,-5.7006254196167,13.2751626968384,5.93650314529923,,,
176,2021/04/16 23:10:13.811679,-39:21:29.7,-46:49:47.0,-0.704066514968872,-5.77051305770874,13.5446863174438,6.01158002542585,,,
177,2021/04/16 23:10:21.686275,-39:39:52.9,-46:19:30.7,-0.610793173313141,-5.6576714515686,13.4047822952271,5.96339287523071,1,1,0
178,2021/04/16 23:10:30.322373,-40:00:23.2,-45:45:06.8,-0.478446036577225,-5.61859798431397,13.1781253814697,5.90078073062961,,,
179,2021/04/16 23:10:38.196466,-40:18:27.0,-45:14:13.8,-0.38247749209404,-5.64995193481445,13.2424030303955,5.9195700236802,,,
180,2021/04/16 23:10:46.078156,-40:36:21.3,-44:43:03.2,-0.244428023695946,-5.70883846282959,13.0055332183838,5.86547369086446,1,1,0
181,2021/04/16 23:10:54.701924,-40:54:06.0,-44:11:34.8,-0.027707852423191,-5.54327774047852,12.7950792312622,5.79336089683178,,,
182,2021/04/16 23:11:02.583261,-41:11:41.0,-43:39:48.5,0.15437051653862,-5.529860496521,12.8063049316406,5.79496822185844,,,
183,2021/04/16 23:11:10.483774,-41:29:05.9,-43:07:44.0,0.128186926245689,-5.63973903656006,12.535400390625,5.73838209936345,1,1,0
184,2021/04/16 23:11:19.154068,-41:48:29.3,-42:31:17.1,0.161131978034973,-5.51468944549561,12.4513673782349,5.7028846872072,,,
185,2021/04/16 23:11:27.027547,-42:05:32.4,-41:58:33.5,0.265746772289276,-5.5228009223938,12.3648176193237,5.68217129732703,,,
186,2021/04/16 23:11:34.902988,-42:20:18.9,-41:29:40.1,0.539001107215881,-5.48624610900879,12.0670042037964,5.60409998450094,1,1,0
187,2021/04/16 23:11:43.536391,-42:39:06.6,-40:52:10.3,0.497424781322479,-5.49821376800537,11.7987422943115,5.53626836437397,,,
188,2021/04/16 23:11:51.411242,-42:55:37.3,-40:18:30.3,0.607856750488281,-5.56040763854981,11.524317741394,5.47478843622005,,,
189,2021/04/16 23:11:59.288227,-43:11:56.8,-39:44:31.2,0.608654618263245,-5.64847660064697,11.3486919403076,5.44089388772598,1,1,0
190,2021/04/16 23:12:07.922955,-43:28:04.9,-39:10:13.0,0.819562435150147,-5.58676481246948,11.2180852890015,5.40302826495429,,,
191,2021/04/16 23:12:15.803791,-43:44:01.4,-38:35:35.3,0.847536861896515,-5.70464181900024,11.1860055923462,5.41054157218878,,,
192,2021/04/16 23:12:23.678320,-43:59:46.0,-38:00:38.2,0.908504605293274,-5.60821008682251,11.2605495452881,5.41838017817655,1,1,0
193,2021/04/16 23:12:32.303383,-44:17:14.4,-37:20:55.6,0.956480264663696,-5.66592311859131,11.1980352401733,5.4108325363653,,,
194,2021/04/16 23:12:40.176903,-44:32:33.2,-36:45:16.8,1.16104018688202,-5.63583135604858,11.2188701629639,5.41720231066011,,,
195,2021/04/16 23:12:48.053449,-44:47:39.4,-36:09:18.3,1.21211135387421,-5.64939308166504,11.1783380508423,5.40999631799404,1,1,0
196,2021/04/16 23:12:56.712461,-45:02:33.0,-35:32:59.9,1.2072536945343,-5.72687244415283,11.0394887924194,5.38464823879861,,,
197,2021/04/16 23:13:04.586845,-45:17:13.6,-34:56:21.7,1.24363172054291,-5.7221474647522,11.0349531173706,5.38390016948832,,,
198,2021/04/16 23:13:12.463559,-45:31:41.1,-34:19:23.5,1.38743031024933,-5.69662523269653,10.7536392211914,5.31349661358988,1,1,0
199,2021/04/16 23:13:21.102615,-45:47:40.9,-33:37:24.3,1.3705803155899,-5.68574905395508,10.5883388519287,5.26947148639249,,,
200,2021/04/16 23:13:28.976219,-45:59:55.6,-33:04:27.3,1.64534592628479,-5.5796537399292,10.4105615615845,5.21979010892759,,,
201,2021/04/16 23:13:36.852740,-46:13:42.2,-32:26:29.3,1.84912812709808,-5.64697551727295,10.3558864593506,5.22385479423841,1,1,0
202,2021/04/16 23:13:45.488435,-46:28:55.2,-31:43:22.6,2.11698246002197,-5.77071189880371,10.5462713241577,5.30153710486961,,,
203,2021/04/16 23:13:53.362109,-46:42:11.6,-31:04:42.1,2.13965082168579,-5.83726119995117,10.2242908477783,5.23161030586008,,,
204,2021/04/16 23:14:01.252344,-46:55:13.5,-30:25:41.8,2.08597493171692,-5.78794813156128,9.94404602050781,5.15181933706659,1,1,0
205,2021/04/16 23:14:10.000943,-47:08:00.5,-29:46:21.6,2.24069213867187,-5.70110130310059,9.86484432220459,5.1278802554915,,,
206,2021/04/16 23:14:17.876586,-47:20:32.6,-29:06:41.6,2.31405329704285,-5.80459880828857,9.48320388793945,5.05250492945108,,,
207,2021/04/16 23:14:25.751108,-47:32:49.4,-28:26:42.0,2.38191914558411,-5.91678905487061,9.52463054656982,5.08392372815252,1,1,0
208,2021/04/16 23:14:34.390704,-47:46:19.8,-27:41:19.1,2.37267374992371,-6.06182909011841,9.51150703430176,5.10247372887349,,,
209,2021/04/16 23:14:42.267899,-47:58:03.4,-27:00:38.2,2.51372790336609,-6.03377199172974,9.58997058868408,5.12603333753844,,,
210,2021/04/16 23:14:50.141453,-48:09:31.0,-26:19:38.0,2.62894201278687,-6.01666975021362,9.54805278778076,5.12075310155163,1,1,0
211,2021/04/16 23:14:58.785957,-48:20:42.5,-25:38:18.7,2.68100452423096,-6.09304332733154,9.66519260406494,5.16426322653534,,,
212,2021/04/16 23:15:06.663869,-48:31:37.6,-24:56:40.6,2.74298357963562,-6.09097146987915,9.28582382202148,5.07681926791922,,,
213,2021/04/16 23:15:14.539157,-48:42:16.0,-24:14:43.9,3.14357209205627,-6.17469358444214,9.42635917663574,5.15344456381342,1,1,0
214,2021/04/16 23:15:23.171789,-48:53:54.1,-23:27:10.6,3.37048172950745,-6.2735538482666,9.35556697845459,5.17069634918538,,,
215,2021/04/16 23:15:31.044836,-49:03:56.4,-22:44:35.1,3.37529301643372,-6.38994646072388,9.4345121383667,5.20770600569182,,,
216,2021/04/16 23:15:38.922125,-49:12:29.2,-22:07:04.4,3.35268783569336,-6.53825950622559,9.2502498626709,5.18700497321782,1,1,0
